Report: Area Score
Solution,,,,Registers,MUX,Functional,Logic,Memory,FSM Reg,FSM Comb,FSM,Datapath,Total Reg,Total Area,rom,
lenet.v2,dpfsm,C2_out:rsc(8)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,dpfsm,C2_out:rsc(9)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,dpfsm,C2_out:rsc(10)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,dpfsm,C2_out:rsc(11)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,dpfsm,C2_out:rsc(12)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,dpfsm,C2_out:rsc(13)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,dpfsm,C2_out:rsc(14)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,dpfsm,C2_out:rsc(15)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,dpfsm,FC1_out:rsc(0)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,dpfsm,FC1_out:rsc(0)(1)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,dpfsm,FC1_out:rsc(0)(2)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,dpfsm,FC1_out:rsc(0)(3)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,dpfsm,FC1_out:rsc(0)(4)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,dpfsm,FC1_out:rsc(0)(5)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,dpfsm,FC1_out:rsc(0)(6)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,dpfsm,FC1_out:rsc(0)(7)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,dpfsm,FC2_out:rsc(0)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,dpfsm,FC2_out:rsc(0)(1)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,dpfsm,FC2_out:rsc(0)(2)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,dpfsm,FC2_out:rsc(0)(3)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,dpfsm,lenet:core:inst,,88077.0,115100.11777319999,2706490.7285465994,6252.94435234,0.0,467.0,22.0,489.0,2915920.7906721393,88544.0,2916409.7906721393,0.0
lenet.v2,dpfsm,lenet:core:inst,lenet:core_core:fsm:inst,0.0,0.0,0.0,0.0,0.0,467.0,22.0,489.0,0.0,467.0,489.0,0.0
lenet.v2,extract,,,88077.0,75105.5817342,39054556.96432914,7300.68643034,0.0,467.0,22.0,489.0,39225040.23249368,88544.0,39225529.23249368,0.0
lenet.v2,extract,image_in:rsci,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,R1_out:rsci,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,P1_out:rsci,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,R2_out:rsci,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,P2_out:rsci,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,F_out:rsci,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,R3_out:rsci,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,R4_out:rsci,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,conv2d_C1:acc_buf_0:rsci,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,conv2d_C1:acc_buf_1:rsci,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,conv2d_C2:acc_buf_0:rsci,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
