Report: Timing
Solution,,,,,,,,,,,Latency Cycles,Latency Time,Throughput Cycles,Throughput Time,Iterations,Total Cycles,Logical Input Delay,Max Input Delay,Logical Output Delay,Max Output Delay,Logical Max Delay,Max Delay,Slack,Clock Period,
lenet.v1,lenet,core,core:rlp,main,OFM#2,ROW#2,COL#2,,,,,,14112,141120.0,14,14112,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OFM#2,ROW#2,COL#2,K_ROW#1,,,,,11760,117600.0,2,11760,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OFM#2,ROW#2,COL#2,K_ROW#1,K_COL#1,,,,9408,94080.0,2,9408,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OFM#3,,,,,,,,1046192,10461920.0,16,1046192,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OFM#3,ROW_CLR#1,,,,,,,3360,33600.0,10,3360,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OFM#3,ROW_CLR#1,COL_CLR#1,,,,,,3200,32000.0,10,3200,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OFM#3,IFM#1,,,,,,,1037856,10378560.0,6,1037856,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OFM#3,IFM#1,ROW#3,,,,,,1037760,10377600.0,10,1037760,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OFM#3,IFM#1,ROW#3,COL#3,,,,,1036800,10368000.0,10,1036800,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OFM#3,IFM#1,ROW#3,COL#3,K_ROW#2,,,,1008000,10080000.0,5,1008000,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OFM#3,IFM#1,ROW#3,COL#3,K_ROW#2,K_COL#2,,,960000,9600000.0,5,960000,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OFM#3,ROW_CPY#1,,,,,,,4960,49600.0,10,4960,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OFM#3,ROW_CPY#1,COL_CPY#1,,,,,,4800,48000.0,10,4800,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OFM#4,,,,,,,,4976,49760.0,16,4976,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OFM#4,ROW#4,,,,,,,4960,49600.0,10,4960,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OFM#4,ROW#4,COL#4,,,,,,4800,48000.0,10,4800,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OFM#5,,,,,,,,4896,48960.0,16,4896,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OFM#5,ROW#5,,,,,,,4880,48800.0,5,4880,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OFM#5,ROW#5,COL#5,,,,,,4800,48000.0,5,4800,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OFM#5,ROW#5,COL#5,K_ROW#3,,,,,4000,40000.0,2,4000,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OFM#5,ROW#5,COL#5,K_ROW#3,K_COL#3,,,,3200,32000.0,2,3200,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,IFM#2,,,,,,,,1296,12960.0,16,1296,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,IFM#2,ROW#6,,,,,,,1280,12800.0,5,1280,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,IFM#2,ROW#6,COL#6,,,,,,1200,12000.0,5,1200,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OUT,,,,,,,,240360,2403600.0,120,240360,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OUT,IN,,,,,,,240000,2400000.0,400,240000,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OUT#1,,,,,,,,360,3600.0,120,360,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OUT#2,,,,,,,,50652,506520.0,84,50652,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OUT#2,IN#1,,,,,,,50400,504000.0,120,50400,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OUT#3,,,,,,,,252,2520.0,84,252,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OUT#4,,,,,,,,3380,33800.0,10,3380,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OUT#4,IN#2,,,,,,,3360,33600.0,84,3360,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,DEN,,,,,,,,10,100.0,10,10,,,,,,,,
lenet.v1,lenet,core,core:rlp,main,OUT#5,,,,,,,,440,4400.0,10,440,,,,,,,,
